GEOID,NAME,NAMEmsa,tpopr,pwhite,pblack,pasian,phisp,povr,ttrips,PM25,mpm,npm
51710002000,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",1486,0.698519515,0.144010767,0.002018843,0.119784657,0.056762439,14293,7.343452186,7.283320108,7.343455829
51710000300,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3395,0.559057437,0.200294551,0.014138439,0.202061856,0.105806071,37243,7.313328142,7.266727093,7.334871202
51710000500,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3087,0.597343699,0.20505345,0.06122449,0.08649174,0.225461613,47041,7.33224918,7.27359163,7.338409904
51710005701,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",5126,0.129925868,0.552087398,0.037065938,0.193523215,0.22590714,54467,7.335898087,7.26666293,7.326703051
51710005800,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",4904,0.075448613,0.796492659,0.023450245,0.10093801,0.216150082,52040,7.314024317,7.273284317,7.317508361
51710006200,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3217,0.505750699,0.357165061,0.026422132,0.057506994,0.130054998,50289,7.273103005,7.238474933,7.276004333
51710006607,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3208,0.515586035,0.313902743,0.112531172,0.045822943,0.114482327,35038,7.273572404,7.242810362,7.283152231
51710006901,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3609,0.265447492,0.531449155,0.052091992,0.111665281,0.078654887,44532,7.245448907,7.223278374,7.244424317
51710006604,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2021,0.503711034,0.178624443,0.066798615,0.201880257,0.161801089,35019,7.241181148,7.234626014,7.235017322
51710000201,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2955,0.615566836,0.175634518,0.020981387,0.099492386,0.118443316,31533,7.297655738,7.271790611,7.304502117
51710000400,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3521,0.660323772,0.20306731,0.009656348,0.101959671,0.131780744,39873,7.34390082,7.282012991,7.351103962
51710000600,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",4529,0.506955178,0.387061161,0.002207993,0.09693089,0.130521201,72273,7.323847268,7.268617159,7.318088388
51710000700,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3093,0.734238603,0.175557711,0.007112835,0.058519237,0.064998375,49255,7.323553552,7.26876163,7.330624727
51710001200,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",4217,0.588807209,0.181171449,0.02323927,0.126630306,0.14978602,44521,7.389322404,7.29055215,7.37588166
51710001400,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2638,0.514404852,0.344579227,0.025018954,0.052691433,0.224033359,21958,7.347180055,7.280153575,7.354033637
51710001700,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2063,0.555986428,0.364032962,0.005332041,0.070285991,0.144878049,26887,7.369455191,7.283086882,7.366623566
51710002300,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2121,0.867986799,0.010843942,0.039132485,0.041018388,0.101838755,34426,7.386096995,7.302366525,7.384083607
51710002400,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3666,0.920621931,0.013366067,0,0.043644299,0.143480633,44490,7.38782459,7.307023916,7.397240546
51710006000,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3876,0.470846233,0.294117647,0.067595459,0.115067079,0.156346749,57253,7.320760656,7.257928975,7.312117281
51710005901,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",5654,0.126105412,0.628935267,0.05960382,0.15405023,0.2230892,70104,7.308165027,7.267605563,7.308697034
51710005902,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",4136,0.407398453,0.455996132,0.076160542,0.030464217,0.160541586,61306,7.295962022,7.257139727,7.294385428
51710004900,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",5092,0.566378633,0.28299293,0.039080911,0.09230165,0.16744186,43084,7.362554645,7.263623517,7.358753723
51710005100,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",4620,0.048701299,0.824891775,0.026623377,0.049134199,0.44907709,54396,7.320863661,7.274109133,7.308754713
51710005601,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",4431,0.726923945,0.149176258,0.039945836,0.031821259,0.109230422,49090,7.301853552,7.261116999,7.309117668
51710002900,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3659,0.112325772,0.788193495,0.005465974,0.032795846,0.310126582,42217,7.377298634,7.298575179,7.371207572
51710003100,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2918,0.27141878,0.641877999,0.027416038,0.010966415,0.233721727,37161,7.33772377,7.273307125,7.342952888
51710003400,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2483,0.091421667,0.817962143,0.008054772,0.026580749,0.262585582,32239,7.350404098,7.286823974,7.35246975
51710004100,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2129,0.048379521,0.878346642,0,0.030530766,0.828088304,18368,7.363004645,7.312614242,7.368320546
51710004600,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2140,0.069626168,0.877102804,0.019626168,0.01728972,0.375059046,24933,7.312494536,7.270130074,7.31191071
51710006502,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3181,0.703237975,0.223828985,0.01005973,0.02640679,0.229801949,46533,7.21950082,7.227220909,7.235528689
51710006601,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",719,0.578581363,0.221140473,0.125173853,0.075104312,0.180806676,16649,7.287901639,7.252413825,7.294753497
51710006603,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2096,0.757633588,0.043416031,0.074427481,0.070610687,0.084017383,39241,7.263919126,7.254656206,7.256692441
51710006605,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2894,0.484450587,0.206288874,0.071181755,0.071527298,0.075673808,36919,7.254652186,7.234633353,7.255464832
51710007001,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",1803,0.247365502,0.634498059,0,0.098724348,0.072107323,36171,7.274954645,7.247429456,7.276683661
51710980100,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",0,0,0,0,0,0,544,7.394885792,7.291553181,7.394664317
51710980300,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",0,0,0,0,0,0,3437,7.256894262,7.238547001,7.255673941
51710004002,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3186,0.722222222,0.054613936,0.108913999,0.063088512,0.133974359,37578,7.373605464,7.282692186,7.375425449
51710005500,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3091,0.424781624,0.307667422,0.073762536,0.142672274,0.265992167,41489,7.33960082,7.275251214,7.338817111
51710006501,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2692,0.595096582,0.238855869,0.031946508,0.109212481,0.235404192,35633,7.254574044,7.237949888,7.256293497
51710000902,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",15019,0.564085492,0.231639923,0.026033691,0.14494973,0.071525886,54659,7.376703005,7.269554735,7.351292946
51710004800,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",1348,0.006676558,0.933234421,0,0.005934718,0.710447761,12964,7.343318306,7.309483831,7.348753347
51710006400,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3509,0.25676831,0.644058136,0,0.041037333,0.197207182,41582,7.295256011,7.263253229,7.289885276
51710006902,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2863,0.585050646,0.222843171,0.034229829,0.107579462,0.130563798,33756,7.238768306,7.221077976,7.226420258
51710001300,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2826,0.391365888,0.437367304,0.030785563,0.068648266,0.168789809,32168,7.362770492,7.288183597,7.363492987
51710005000,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3455,0.033285094,0.901013025,0,0.029811867,0.270622287,46144,7.337331694,7.269970635,7.332816995
51710006602,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",2597,0.835579515,0.034655372,0.066230266,0.052753177,0.094131548,30978,7.278015847,7.246535983,7.272021357
51710000901,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",5183,0.524792591,0.232297897,0.03241366,0.154929577,0.168133536,61551,7.381964481,7.2922437,7.378880874
51710002100,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",1498,0.802403204,0.1188251,0.027369826,0.013351135,0.176902537,28516,7.361989617,7.273203873,7.358227377
51710004400,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",1537,0.05790501,0.854261548,0,0.038386467,0.157619359,21062,7.331141257,7.275989712,7.329224973
51710006606,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3967,0.395260902,0.334005546,0.054197126,0.179228636,0.114444164,53056,7.292230601,7.256035469,7.287883436
51710002700,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",3059,0.159529258,0.794050343,6.54E-04,0.031709709,0.249101013,31464,7.382004918,7.301464738,7.381204801
51710004200,"Norfolk city, Virginia","Virginia Beach-Norfolk-Newport News, VA-NC",1697,0.071302298,0.918090748,0,0.010606953,0.671814672,16946,7.355669945,7.301696412,7.35271612
4013071511,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",3674,0.673380512,0.03375068,0.11513337,0.096897115,0.111050626,66844,7.225373497,7.392949542,7.213481499
4013092308,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",6836,0.437244002,0.082796957,0.012141603,0.409303686,0.106142794,94792,7.667220492,7.637290369,7.679712602
4013104214,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",2414,0.764705882,0.009527755,0.013670257,0.198425849,0.081468974,34097,7.221184699,7.356901278,7.219627015
4013104227,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",2236,0.567531306,0.063506261,0.009391771,0.29293381,0.205724508,49318,7.581174044,7.598261613,7.615713251
4013614000,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4404,0.831970936,0.016802906,0.028610354,0.117620345,0.015614076,83467,6.826236885,7.160373707,6.768584863
4013617800,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",2370,0.860759494,0.007172996,0.020253165,0.1,0.046835443,55717,7.114253552,7.274431653,7.084823907
4013104215,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",3765,0.771049137,0.03187251,0.037184595,0.11686587,0.138911023,60161,7.230061202,7.355172668,7.222944763
4013104223,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",2114,0.687322611,0,0.095080416,0.181173132,0.054918816,33039,7.444754098,7.482777778,7.44146998
4013615800,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4946,0.818034776,0.009098261,0.050545896,0.093610999,0.054387384,105592,7.020739344,7.245034503,7.008290255
4013092305,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4895,0.572216547,0.024923391,0.010827375,0.358733401,0.176385741,61555,7.661442896,7.622050894,7.691739557
4013092309,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",6150,0.535934959,0.035609756,0.029593496,0.362926829,0.189695162,101363,7.802259836,7.645480838,7.813793898
4013092900,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",3140,0.148407643,0.115605096,0.01656051,0.698407643,0.44864,40125,8.078687158,7.935567633,8.065313607
4013615900,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4241,0.745578873,0.029474181,0.046922896,0.090308889,0.150200424,72943,7.019551913,7.257896696,7.002281865
4013092402,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",3458,0.579525737,0.037593985,0.030942741,0.288316946,0.216224103,50147,7.922572404,7.800755039,7.923240619
4013092401,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4917,0.38336384,0.151921904,0.007524914,0.426682937,0.231645312,61346,7.932582514,7.80122911,7.93083306
4013092713,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",5151,0.298000388,0.049116676,0.043486702,0.497573287,0.131683168,64523,8.148394262,7.965137039,8.139112077
4013093106,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4827,0.253573648,0.025896002,0,0.677439403,0.332356021,64565,8.226928689,8.062332899,8.237934309
4013092600,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",3329,0.287473716,0.110243316,0.005407029,0.592670472,0.57840772,38164,7.923409016,7.840713103,7.906079842
4013104217,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",5414,0.722201699,0.038788327,0.030476542,0.171407462,0.094261487,84475,7.332512295,7.425703613,7.328243033
4013104222,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",6170,0.613614263,0.100972447,0.0636953,0.166126418,0.114383339,115673,7.561712842,7.507578221,7.557457377
4013614200,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4520,0.749778761,0.009292035,0.050884956,0.151769912,0.039380531,85046,6.872465847,7.224535194,6.875092486
4013093001,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",5990,0.229215359,0.107345576,0.060100167,0.574958264,0.282626906,70058,8.039822404,7.894479729,7.995349649
4013615700,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",2941,0.800068004,0.010880653,0.059843591,0.092485549,0.047942877,56228,7.005157104,7.240850034,7.015477752
4013617900,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",2653,0.810026385,0.00414625,0.052770449,0.119864305,0.079909536,58288,7.127127869,7.275041727,7.131806909
4013092720,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",5842,0.577370763,0.059568641,0.067100308,0.240842177,0.115974496,81846,7.942796995,7.76682356,7.96808981
4013092802,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",6547,0.149534138,0.066442645,0.012983046,0.727967008,0.340269278,59967,8.095554372,7.957730165,8.102306284
4013092312,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",5046,0.54914784,0.092350377,0.024970273,0.312921126,0.223448563,82899,7.799034426,7.684206186,7.815625519
4013092705,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4433,0.245883149,0.155876382,0.122715994,0.433792014,0.130385743,68577,7.911040984,7.807024869,7.923981421
4013092712,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",5699,0.286716968,0.128969995,0.07088963,0.486752062,0.078928823,70715,8.01551612,7.832827213,8.008161475
4013617700,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",3588,0.675585284,0.036510591,0.127090301,0.130713489,0.138795987,54079,7.110993716,7.346166479,7.115909939
4013093104,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4562,0.20100833,0.070583078,0.016001754,0.661113547,0.413965087,56653,8.229213388,8.040937908,8.216937623
4013061044,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",8858,0.590088056,0.146534206,0.046963197,0.193045834,0.028335967,202967,7.272343443,7.393275862,7.277575896
4013092718,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",3859,0.228297486,0.137082146,0.01036538,0.568281938,0.298263799,57050,8.073968852,7.912379401,8.084819906
4013061100,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",2308,0.568457539,0.13864818,0.06542461,0.123483536,0.056790123,27348,7.590830328,7.765896353,7.558324112
4013614100,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",6829,0.726314248,0.022404452,0.113340167,0.111436521,0.046676514,147078,6.927319399,7.184519923,6.94040726
4013616000,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",2137,0.693027609,0.018249883,0.141319607,0.134300421,0.099408284,48625,7.008222404,7.330567397,7.007597131
4013104224,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",5975,0.716317992,0.058410042,0.074309623,0.125188285,0.154500354,94582,7.439692077,7.486259008,7.44047722
4013092801,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",5655,0.106808134,0.170645447,0.027232538,0.690362511,0.478514589,45948,8.028294262,7.959996888,8.00480726
4013093002,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4720,0.211228814,0.061440678,0.032415254,0.635805085,0.416240409,56507,8.117100546,7.948172812,8.130314481
4013093101,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4654,0.238504512,0.072410829,0.01396648,0.624194242,0.212613784,53624,8.193852732,7.967989562,8.152835838
4013104216,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",5660,0.679858657,0.043816254,0.021201413,0.20335689,0.09173657,71427,7.327469126,7.410873307,7.330952049
4013092307,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",6631,0.394209018,0.112200271,0.084753431,0.394510632,0.141367679,107990,7.804436612,7.680035079,7.801766769
4013092311,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",3199,0.442013129,0.101906846,0.020631447,0.400750234,0.341799937,46581,7.797906011,7.760097294,7.80293939
4013092500,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4915,0.404272635,0.085249237,0.034384537,0.444354018,0.174749335,57638,7.937219945,7.786094311,7.925924727
4013092711,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",3505,0.402853067,0.057061341,0.080171184,0.42681883,0.188673794,43656,7.90351694,7.790302573,7.933855601
4013092716,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",3881,0.292708065,0.043545478,0.021128575,0.630507601,0.217985055,49464,8.195902459,7.978870268,8.22740123
4013618000,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",5012,0.728451716,0.040303272,0.03471668,0.148244214,0.089784517,95892,7.104001093,7.317329051,7.117434699
4013092717,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",5523,0.171283723,0.11026616,0.049248597,0.611443056,0.24026797,64077,8.013770492,7.891837236,7.993042935
4013093105,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",6041,0.161066049,0.084257573,9.93E-04,0.741102466,0.397580378,75057,8.156086885,7.990164495,8.148053981
4013104221,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",6137,0.579110314,0.034055728,0.048069089,0.297050676,0.136289267,106309,7.567232787,7.534323007,7.557710231
4013092721,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",3645,0.465843621,0.112208505,0.124279835,0.26255144,0.057692308,75721,7.883551093,7.709969627,7.880172717
4013092306,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",6503,0.580347532,0.029832385,0.032292788,0.303090881,0.201753037,100431,7.692093443,7.608378322,7.68042319
4013092715,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4536,0.173500882,0.012786596,0.055555556,0.72861552,0.170311465,46351,8.136122951,7.980529321,8.130335948
4013092710,"Glendale city, Arizona","Phoenix-Mesa-Scottsdale, AZ",4578,0.48252512,0.060288336,0.029707296,0.400393185,0.111259457,89629,7.99492623,7.841954712,7.978755082
32031002406,"Reno city, Nevada","Reno, NV",5230,0.743021033,0.009751434,0.038623327,0.143977055,0.164527868,60580,6.68219918,6.690973113,6.667436066
32031002616,"Reno city, Nevada","Reno, NV",5566,0.519044197,0.007186489,0.058390226,0.388968739,0.100929131,65164,6.840055191,6.753199034,6.839107814
32031000101,"Reno city, Nevada","Reno, NV",3121,0.64178148,0.042934957,0.07753925,0.149311118,0.252009,51675,6.716760656,6.705299952,6.717278347
32031000700,"Reno city, Nevada","Reno, NV",5224,0.57254977,0.01550536,0.092075038,0.275267994,0.148054475,68385,6.731348907,6.706726905,6.731381148
32031001501,"Reno city, Nevada","Reno, NV",5021,0.631149173,0.029077873,0.05556662,0.226050588,0.214698267,80100,6.804443716,6.721345701,6.819329391
32031002407,"Reno city, Nevada","Reno, NV",4069,0.62103711,0.012042271,0.158515606,0.165888425,0.133693782,48563,6.656580328,6.673198508,6.653564663
32031001104,"Reno city, Nevada","Reno, NV",4669,0.838723495,0.003641037,0.04990362,0.075176697,0.024416363,62423,6.62773306,6.650008491,6.634910838
32031001701,"Reno city, Nevada","Reno, NV",3931,0.284660392,0.074281353,0.009157975,0.481556856,0.344441618,46056,6.800123224,6.739442875,6.794780765
32031002106,"Reno city, Nevada","Reno, NV",3624,0.567880795,0.022075055,0.058774834,0.339679912,0.140685462,42246,6.679551093,6.666157547,6.662374699
32031000201,"Reno city, Nevada","Reno, NV",3395,0.42179676,0.022680412,0.007069219,0.49455081,0.253902798,32703,6.716648634,6.703416799,6.714077869
32031000300,"Reno city, Nevada","Reno, NV",3538,0.835782928,0.002826456,0.039853024,0.09044658,0.129451668,41773,6.69958224,6.684706504,6.695264876
32031002211,"Reno city, Nevada","Reno, NV",3785,0.28348745,0.008190225,0.033553501,0.654953765,0.168298492,37697,6.704787158,6.691597952,6.700440027
32031000202,"Reno city, Nevada","Reno, NV",2877,0.59645464,0.019117136,0.020855057,0.250608273,0.244250871,26569,6.710142077,6.703529291,6.72290377
32031002408,"Reno city, Nevada","Reno, NV",3246,0.697473814,0.010782502,0.105668515,0.133394948,0.026494147,48560,6.623591257,6.668942121,6.621880984
32031000900,"Reno city, Nevada","Reno, NV",4936,0.215153971,0.025729335,0.03808752,0.704416532,0.267222109,58003,6.70825082,6.7045442,6.708969854
32031002204,"Reno city, Nevada","Reno, NV",4914,0.272283272,0.041514042,0.072039072,0.542328042,0.148962149,56630,6.640129781,6.675863666,6.659856557
32031002206,"Reno city, Nevada","Reno, NV",7840,0.657780612,0.004464286,0.113392857,0.184311224,0.087362497,113320,6.572548634,6.599120107,6.556534016
32031002209,"Reno city, Nevada","Reno, NV",7249,0.707269968,0.002069251,0.099599945,0.154228169,0.02248586,212696,6.473325683,6.572784021,6.447243
32031002411,"Reno city, Nevada","Reno, NV",4410,0.704988662,0.023356009,0.082539683,0.17845805,0.129427793,51871,6.626793716,6.682850651,6.637841758
32031001300,"Reno city, Nevada","Reno, NV",3541,0.787065801,0.009036995,0.064106185,0.105055069,0.147133578,39755,6.708826776,6.693590859,6.718890847
32031001702,"Reno city, Nevada","Reno, NV",5688,0.460618847,0.047292546,0.100386779,0.305731364,0.18885117,65817,6.829117486,6.734572096,6.820111233
32031001802,"Reno city, Nevada","Reno, NV",3194,0.241390106,0.027238572,0.049780839,0.640262993,0.211333751,38164,6.790381421,6.73983194,6.797759719
32031001005,"Reno city, Nevada","Reno, NV",2936,0.66893733,0.026566757,0.115122616,0.127043597,0.102905983,36141,6.677740164,6.662675621,6.628262978
32031980100,"Reno city, Nevada","Reno, NV",0,0,0,0,0,0,2905,6.84423388,6.763935778,6.829035956
32031000400,"Reno city, Nevada","Reno, NV",5025,0.864875622,0.004776119,0.012537313,0.07920398,0.105671642,55155,6.680542896,6.663618381,6.653576947
32031002401,"Reno city, Nevada","Reno, NV",3890,0.738560411,0.029562982,0.084575835,0.089203085,0.131876607,47397,6.730176776,6.691102132,6.695699271
32031002410,"Reno city, Nevada","Reno, NV",4029,0.654256639,0.029287664,0.092082403,0.172002978,0.112931248,66049,6.582440984,6.677228236,6.584108925
32031002610,"Reno city, Nevada","Reno, NV",5611,0.535020495,0.061486366,0.047763322,0.311174479,0.077169845,90179,6.811017486,6.737833884,6.817524954
32031002208,"Reno city, Nevada","Reno, NV",2669,0.749344324,0.018733608,0.074185088,0.084301236,0.035219183,41268,6.487546995,6.618599338,6.487399772
32031002104,"Reno city, Nevada","Reno, NV",2846,0.855235418,0.007378777,0.043921293,0.079409698,0.04451567,37766,6.664793716,6.667738587,6.642520583
32031002107,"Reno city, Nevada","Reno, NV",1906,0.300104932,0.027282267,0.019412382,0.421301154,0.255690842,22557,6.748555464,6.701430118,6.73508587
32031002205,"Reno city, Nevada","Reno, NV",5035,0.665541212,0,0.060973188,0.249255214,0.150856915,58768,6.575174317,6.642082506,6.57356534
32031002619,"Reno city, Nevada","Reno, NV",5579,0.576626636,0.028320488,0.012726295,0.338411902,0.163250629,63215,6.835686612,6.733992296,6.793609529
32031002212,"Reno city, Nevada","Reno, NV",4980,0.245582329,0.014257028,0.073895582,0.646586345,0.342862895,40596,6.687962295,6.692668173,6.693594262
32031001015,"Reno city, Nevada","Reno, NV",4658,0.883211679,0.006011164,0.027694289,0.04572778,0.032122286,67779,6.651248907,6.656374017,6.631325319
32031000102,"Reno city, Nevada","Reno, NV",2965,0.63608769,0.082630691,0.026644182,0.156492411,0.395278246,53719,6.750178415,6.721531402,6.754130628
32031001008,"Reno city, Nevada","Reno, NV",4628,0.357605877,0.061365601,0.065903198,0.462402766,0.231206294,54685,6.688367213,6.692840759,6.687581093
32031001201,"Reno city, Nevada","Reno, NV",2677,0.785954427,0.039970116,0.031751961,0.095255883,0.117093373,37735,6.600966667,6.681371103,6.602806148
32031001400,"Reno city, Nevada","Reno, NV",3195,0.670735524,0.011580595,0.080438185,0.159937402,0.297816878,35009,6.734536066,6.700547731,6.729681202
32031001502,"Reno city, Nevada","Reno, NV",6455,0.540975988,0.066924864,0.074515879,0.217505809,0.313394574,81607,6.773146175,6.7133525,6.76446534
32031001801,"Reno city, Nevada","Reno, NV",3826,0.224255097,0.058546785,0.0927862,0.535807632,0.329325666,32323,6.776815027,6.742335189,6.788589344
32031001101,"Reno city, Nevada","Reno, NV",2875,0.869565217,0.011130435,0.025391304,0.034434783,0.064606742,27623,6.651722131,6.668522417,6.627143101
32031001009,"Reno city, Nevada","Reno, NV",3100,0.452580645,0.021935484,0.073225806,0.372903226,0.158064516,37847,6.695878415,6.684112052,6.692819563
32031001105,"Reno city, Nevada","Reno, NV",3874,0.830924109,0.025554982,0.039494063,0.092152814,0.032266391,53327,6.599329781,6.649766905,6.617600765
32031002409,"Reno city, Nevada","Reno, NV",4759,0.741962597,0.016810254,0.085522169,0.109686909,0.027534685,77026,6.567403825,6.665998888,6.579604964
32031002614,"Reno city, Nevada","Reno, NV",3755,0.446604527,0.047669774,0.041011984,0.359520639,0.079360852,50063,6.836346995,6.744100387,6.83565776
32031002105,"Reno city, Nevada","Reno, NV",5024,0.589769108,0.012738854,0.061106688,0.31031051,0.071256523,59814,6.695909836,6.674695604,6.693005123
32031980000,"Reno city, Nevada","Reno, NV",105,0.752380952,0.066666667,0.038095238,0.142857143,0,14961,6.735865847,6.714017581,6.705903347
32031001202,"Reno city, Nevada","Reno, NV",5264,0.704407295,0.012537994,0.020896657,0.21637538,0.242060418,54870,6.681272131,6.689697003,6.678660851
32031002207,"Reno city, Nevada","Reno, NV",5639,0.67866643,0.011881539,0.122539457,0.141869126,0.037381506,82881,6.446553552,6.592166917,6.36929879
37067000700,"Winston-Salem city, North Carolina","Winston-Salem, NC",1972,0.149087221,0.705882353,0,0.09178499,0.461460446,16922,8.556223224,8.543281726,8.556329235
